timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
30th < 2040,usa < kansas,usa < oklahoma,power,0.33000000218151515,capaExc
40th < 2045,usa < kansas,usa < oklahoma,power,0.3300000022517499,capaExc
40th < 2050,usa < kansas,usa < oklahoma,power,0.3300000023219847,capaExc
10th < 2015,usa < kentucky,usa < ohio,power,2.773927470285572,capaExc
10th < 2020,usa < kentucky,usa < ohio,power,5.277854940571144,capaExc
20th < 2025,usa < kentucky,usa < ohio,power,5.277854940581131,capaExc
20th < 2030,usa < kentucky,usa < ohio,power,5.277854940589798,capaExc
30th < 2035,usa < kentucky,usa < ohio,power,5.2778549406108315,capaExc
30th < 2040,usa < kentucky,usa < ohio,power,5.2778549406324196,capaExc
40th < 2045,usa < kentucky,usa < ohio,power,5.277854941063948,capaExc
40th < 2050,usa < kentucky,usa < ohio,power,5.277854941496688,capaExc
10th < 2015,usa < kentucky,usa < tennessee,power,8.366704567977806,capaExc
10th < 2020,usa < kentucky,usa < tennessee,power,8.38340913595561,capaExc
20th < 2025,usa < kentucky,usa < tennessee,power,8.383409135962964,capaExc
20th < 2030,usa < kentucky,usa < tennessee,power,8.38340913597032,capaExc
30th < 2035,usa < kentucky,usa < tennessee,power,8.38340913598523,capaExc
30th < 2040,usa < kentucky,usa < tennessee,power,8.383409136000143,capaExc
40th < 2045,usa < kentucky,usa < tennessee,power,8.38340913605943,capaExc
40th < 2050,usa < kentucky,usa < tennessee,power,8.38340913611872,capaExc
10th < 2015,usa < kentucky,usa < virginia,power,0.4000000000111965,capaExc
10th < 2020,usa < kentucky,usa < virginia,power,0.400000000022393,capaExc
20th < 2025,usa < kentucky,usa < virginia,power,0.4000000000480802,capaExc
20th < 2030,usa < kentucky,usa < virginia,power,0.40000000007376735,capaExc
30th < 2035,usa < kentucky,usa < virginia,power,0.4000000001057182,capaExc
30th < 2040,usa < kentucky,usa < virginia,power,0.40000000013766895,capaExc
40th < 2045,usa < kentucky,usa < virginia,power,0.9715897041949054,capaExc
40th < 2050,usa < kentucky,usa < virginia,power,1.543179408252123,capaExc
10th < 2015,usa < kentucky,usa < westVirginia,power,3.000000000009984,capaExc
10th < 2020,usa < kentucky,usa < westVirginia,power,3.000000000019968,capaExc
20th < 2025,usa < kentucky,usa < westVirginia,power,3.0000000000431517,capaExc
20th < 2030,usa < kentucky,usa < westVirginia,power,3.000000000066336,capaExc
30th < 2035,usa < kentucky,usa < westVirginia,power,3.000000000091184,capaExc
30th < 2040,usa < kentucky,usa < westVirginia,power,3.0000000001160325,capaExc
40th < 2045,usa < kentucky,usa < westVirginia,power,3.0000000001682885,capaExc
40th < 2050,usa < kentucky,usa < westVirginia,power,3.0000000002205445,capaExc
10th < 2015,usa < louisiana,usa < mississippi,power,5.300000000009463,capaExc
10th < 2020,usa < louisiana,usa < mississippi,power,5.300000000018926,capaExc
20th < 2025,usa < louisiana,usa < mississippi,power,5.30000000004413,capaExc
20th < 2030,usa < louisiana,usa < mississippi,power,5.300000000069334,capaExc
30th < 2035,usa < louisiana,usa < mississippi,power,5.300000000100871,capaExc
30th < 2040,usa < louisiana,usa < mississippi,power,5.300000000132409,capaExc
40th < 2045,usa < louisiana,usa < mississippi,power,5.300000000479352,capaExc
40th < 2050,usa < louisiana,usa < mississippi,power,5.300000000826295,capaExc
10th < 2015,usa < louisiana,usa < texas,power,5.420000000010424,capaExc
10th < 2020,usa < louisiana,usa < texas,power,5.420000000020848,capaExc
20th < 2025,usa < louisiana,usa < texas,power,5.420000000062479,capaExc
20th < 2030,usa < louisiana,usa < texas,power,5.420000000104109,capaExc
30th < 2035,usa < louisiana,usa < texas,power,5.420000000330658,capaExc
30th < 2040,usa < louisiana,usa < texas,power,5.4200000005572075,capaExc
40th < 2045,usa < louisiana,usa < texas,power,8.158432714662498,capaExc
40th < 2050,usa < louisiana,usa < texas,power,10.896865428766995,capaExc
10th < 2015,usa < maine,usa < newHampshire,power,1.30000000001471,capaExc
10th < 2020,usa < maine,usa < newHampshire,power,1.30000000002942,capaExc
20th < 2025,usa < maine,usa < newHampshire,power,1.300000000061416,capaExc
20th < 2030,usa < maine,usa < newHampshire,power,1.300000000093412,capaExc
30th < 2035,usa < maine,usa < newHampshire,power,1.3000000001805843,capaExc
30th < 2040,usa < maine,usa < newHampshire,power,1.3000000002677565,capaExc
40th < 2045,usa < maine,usa < newHampshire,power,1.5108393895702394,capaExc
40th < 2050,usa < maine,usa < newHampshire,power,1.72167877887273,capaExc
10th < 2015,usa < maryland,usa < pennsylvania,power,6.650000000018334,capaExc
10th < 2020,usa < maryland,usa < pennsylvania,power,6.650000000036667,capaExc
20th < 2025,usa < maryland,usa < pennsylvania,power,6.650000000057391,capaExc
20th < 2030,usa < maryland,usa < pennsylvania,power,6.650000000078116,capaExc
30th < 2035,usa < maryland,usa < pennsylvania,power,6.650000000109534,capaExc
30th < 2040,usa < maryland,usa < pennsylvania,power,6.6500000001409525,capaExc
40th < 2045,usa < maryland,usa < pennsylvania,power,8.080030284263724,capaExc
40th < 2050,usa < maryland,usa < pennsylvania,power,9.510060568386555,capaExc
10th < 2015,usa < maryland,usa < virginia,power,4.700000000012231,capaExc
10th < 2020,usa < maryland,usa < virginia,power,4.7000000000244615,capaExc
20th < 2025,usa < maryland,usa < virginia,power,4.700000000048579,capaExc
20th < 2030,usa < maryland,usa < virginia,power,4.700000000072696,capaExc
30th < 2035,usa < maryland,usa < virginia,power,4.700000000103909,capaExc
30th < 2040,usa < maryland,usa < virginia,power,4.700000000135123,capaExc
40th < 2045,usa < maryland,usa < virginia,power,4.700000003735369,capaExc
40th < 2050,usa < maryland,usa < virginia,power,4.700000007335613,capaExc
10th < 2015,usa < maryland,usa < westVirginia,power,3.0800000000104713,capaExc
10th < 2020,usa < maryland,usa < westVirginia,power,3.0800000000209424,capaExc
20th < 2025,usa < maryland,usa < westVirginia,power,3.0800000000432264,capaExc
20th < 2030,usa < maryland,usa < westVirginia,power,3.08000000006551,capaExc
30th < 2035,usa < maryland,usa < westVirginia,power,3.0800000000896692,capaExc
30th < 2040,usa < maryland,usa < westVirginia,power,3.0800000001138286,capaExc
40th < 2045,usa < maryland,usa < westVirginia,power,3.080000000163362,capaExc
40th < 2050,usa < maryland,usa < westVirginia,power,3.0800000002128956,capaExc
10th < 2015,usa < massachusetts,usa < newHampshire,power,2.460000000010072,capaExc
10th < 2020,usa < massachusetts,usa < newHampshire,power,2.4600000000201434,capaExc
20th < 2025,usa < massachusetts,usa < newHampshire,power,2.4600000000450533,capaExc
20th < 2030,usa < massachusetts,usa < newHampshire,power,2.4600000000699636,capaExc
30th < 2035,usa < massachusetts,usa < newHampshire,power,2.4600000001020574,capaExc
30th < 2040,usa < massachusetts,usa < newHampshire,power,2.4600000001341518,capaExc
40th < 2045,usa < massachusetts,usa < newHampshire,power,2.5895844211088117,capaExc
40th < 2050,usa < massachusetts,usa < newHampshire,power,2.719168842083471,capaExc
10th < 2015,usa < massachusetts,usa < newYork,power,0.6500000000103268,capaExc
10th < 2020,usa < massachusetts,usa < newYork,power,0.6500000000206535,capaExc
20th < 2025,usa < massachusetts,usa < newYork,power,0.6500000000457933,capaExc
20th < 2030,usa < massachusetts,usa < newYork,power,0.6500000000709331,capaExc
30th < 2035,usa < massachusetts,usa < newYork,power,0.6500000001018618,capaExc
30th < 2040,usa < massachusetts,usa < newYork,power,0.6500000001327905,capaExc
40th < 2045,usa < massachusetts,usa < newYork,power,1.0435448946301695,capaExc
40th < 2050,usa < massachusetts,usa < newYork,power,1.4370897891275485,capaExc
10th < 2015,usa < massachusetts,usa < rhodeIsland,power,1.7300000000097318,capaExc
10th < 2020,usa < massachusetts,usa < rhodeIsland,power,1.7300000000194635,capaExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,power,1.7300000000422249,capaExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,power,1.7300000000649862,capaExc
30th < 2035,usa < massachusetts,usa < rhodeIsland,power,1.7300000000891742,capaExc
30th < 2040,usa < massachusetts,usa < rhodeIsland,power,1.7300000001133624,capaExc
40th < 2045,usa < massachusetts,usa < rhodeIsland,power,1.7300000001629863,capaExc
40th < 2050,usa < massachusetts,usa < rhodeIsland,power,1.73000000021261,capaExc
10th < 2015,usa < massachusetts,usa < vermont,power,2.1300000000100536,capaExc
10th < 2020,usa < massachusetts,usa < vermont,power,2.130000000020108,capaExc
20th < 2025,usa < massachusetts,usa < vermont,power,2.130000000044943,capaExc
20th < 2030,usa < massachusetts,usa < vermont,power,2.1300000000697787,capaExc
30th < 2035,usa < massachusetts,usa < vermont,power,2.1300000001019987,capaExc
30th < 2040,usa < massachusetts,usa < vermont,power,2.1300000001342188,capaExc
40th < 2045,usa < massachusetts,usa < vermont,power,2.454765203432327,capaExc
40th < 2050,usa < massachusetts,usa < vermont,power,2.7795304067304363,capaExc
10th < 2015,usa < michigan,usa < ohio,power,0.3900000000147375,capaExc
10th < 2020,usa < michigan,usa < ohio,power,0.390000000029475,capaExc
20th < 2025,usa < michigan,usa < ohio,power,0.39000000005053936,capaExc
20th < 2030,usa < michigan,usa < ohio,power,0.3900000000716038,capaExc
30th < 2035,usa < michigan,usa < ohio,power,0.39000000009690144,capaExc
30th < 2040,usa < michigan,usa < ohio,power,0.39000000012219904,capaExc
40th < 2045,usa < michigan,usa < ohio,power,0.39000000017807906,capaExc
40th < 2050,usa < michigan,usa < ohio,power,0.39000000023395903,capaExc
10th < 2015,usa < michigan,usa < wisconsin,power,0.9100000000153857,capaExc
10th < 2020,usa < michigan,usa < wisconsin,power,0.9100000000307714,capaExc
20th < 2025,usa < michigan,usa < wisconsin,power,0.9100000000531855,capaExc
20th < 2030,usa < michigan,usa < wisconsin,power,0.9100000000755997,capaExc
30th < 2035,usa < michigan,usa < wisconsin,power,0.9100000001068134,capaExc
30th < 2040,usa < michigan,usa < wisconsin,power,0.9100000001380271,capaExc
40th < 2045,usa < michigan,usa < wisconsin,power,0.9100000002536122,capaExc
40th < 2050,usa < michigan,usa < wisconsin,power,0.9100000003691973,capaExc
10th < 2015,usa < minnesota,usa < northDakota,power,2.330000000010148,capaExc
10th < 2020,usa < minnesota,usa < northDakota,power,2.3300000000202963,capaExc
20th < 2025,usa < minnesota,usa < northDakota,power,2.33000000004528,capaExc
20th < 2030,usa < minnesota,usa < northDakota,power,2.330000000070264,capaExc
30th < 2035,usa < minnesota,usa < northDakota,power,2.3300000001026864,capaExc
30th < 2040,usa < minnesota,usa < northDakota,power,2.330000000135109,capaExc
40th < 2045,usa < minnesota,usa < northDakota,power,2.330000000205773,capaExc
40th < 2050,usa < minnesota,usa < northDakota,power,2.330000000276437,capaExc
10th < 2015,usa < minnesota,usa < southDakota,power,1.2300000000104683,capaExc
10th < 2020,usa < minnesota,usa < southDakota,power,1.2300000000209363,capaExc
20th < 2025,usa < minnesota,usa < southDakota,power,1.2300000000459428,capaExc
20th < 2030,usa < minnesota,usa < southDakota,power,1.2300000000709492,capaExc
30th < 2035,usa < minnesota,usa < southDakota,power,1.2300000001035662,capaExc
30th < 2040,usa < minnesota,usa < southDakota,power,1.2300000001361833,capaExc
40th < 2045,usa < minnesota,usa < southDakota,power,1.2300000002065248,capaExc
40th < 2050,usa < minnesota,usa < southDakota,power,1.2300000002768663,capaExc
10th < 2015,usa < minnesota,usa < wisconsin,power,1.6800000000146822,capaExc
10th < 2020,usa < minnesota,usa < wisconsin,power,1.6800000000293644,capaExc
20th < 2025,usa < minnesota,usa < wisconsin,power,1.680000000057524,capaExc
20th < 2030,usa < minnesota,usa < wisconsin,power,1.6800000000856834,capaExc
30th < 2035,usa < minnesota,usa < wisconsin,power,1.6800000001440267,capaExc
30th < 2040,usa < minnesota,usa < wisconsin,power,1.6800000002023698,capaExc
40th < 2045,usa < minnesota,usa < wisconsin,power,1.680000001886042,capaExc
40th < 2050,usa < minnesota,usa < wisconsin,power,1.6800000035697138,capaExc
10th < 2015,usa < mississippi,usa < tennessee,power,2.4500000000188784,capaExc
10th < 2020,usa < mississippi,usa < tennessee,power,2.4500000000377566,capaExc
20th < 2025,usa < mississippi,usa < tennessee,power,2.4500000000622415,capaExc
20th < 2030,usa < mississippi,usa < tennessee,power,2.450000000086727,capaExc
30th < 2035,usa < mississippi,usa < tennessee,power,2.4500000001182145,capaExc
30th < 2040,usa < mississippi,usa < tennessee,power,2.450000000149702,capaExc
40th < 2045,usa < mississippi,usa < tennessee,power,2.4500000002378437,capaExc
40th < 2050,usa < mississippi,usa < tennessee,power,2.450000000325985,capaExc
10th < 2015,usa < missouri,usa < nebraska,power,1.9200000003723299,capaExc
10th < 2020,usa < missouri,usa < nebraska,power,1.9200000007446598,capaExc
20th < 2025,usa < missouri,usa < nebraska,power,1.920000000757687,capaExc
20th < 2030,usa < missouri,usa < nebraska,power,1.9200000007707143,capaExc
30th < 2035,usa < missouri,usa < nebraska,power,1.9200000008422762,capaExc
30th < 2040,usa < missouri,usa < nebraska,power,1.920000000913838,capaExc
40th < 2045,usa < missouri,usa < nebraska,power,3.8843670460625446,capaExc
40th < 2050,usa < missouri,usa < nebraska,power,5.848734091211597,capaExc
10th < 2015,usa < missouri,usa < oklahoma,power,0.8283969790808327,capaExc
10th < 2020,usa < missouri,usa < oklahoma,power,1.6167939581616653,capaExc
20th < 2025,usa < missouri,usa < oklahoma,power,1.6167939581720756,capaExc
20th < 2030,usa < missouri,usa < oklahoma,power,1.6167939581824584,capaExc
30th < 2035,usa < missouri,usa < oklahoma,power,1.616793958209506,capaExc
30th < 2040,usa < missouri,usa < oklahoma,power,1.6167939582365511,capaExc
40th < 2045,usa < missouri,usa < oklahoma,power,1.6167939584578142,capaExc
40th < 2050,usa < missouri,usa < oklahoma,power,1.6167939586792255,capaExc
10th < 2015,usa < missouri,usa < tennessee,power,0.9826022799559997,capaExc
10th < 2020,usa < missouri,usa < tennessee,power,1.5152045599119994,capaExc
20th < 2025,usa < missouri,usa < tennessee,power,1.5152045599206543,capaExc
20th < 2030,usa < missouri,usa < tennessee,power,1.5152045599293096,capaExc
30th < 2035,usa < missouri,usa < tennessee,power,1.5152045599508652,capaExc
30th < 2040,usa < missouri,usa < tennessee,power,1.5152045599724189,capaExc
40th < 2045,usa < missouri,usa < tennessee,power,38.51058877905427,capaExc
40th < 2050,usa < missouri,usa < tennessee,power,75.50597299814281,capaExc
10th < 2015,usa < montana,usa < northDakota,power,0.6100000000157128,capaExc
10th < 2020,usa < montana,usa < northDakota,power,0.6100000000314255,capaExc
20th < 2025,usa < montana,usa < northDakota,power,0.61000000006797,capaExc
20th < 2030,usa < montana,usa < northDakota,power,0.6100000001045144,capaExc
30th < 2035,usa < montana,usa < northDakota,power,0.6100000001698921,capaExc
30th < 2040,usa < montana,usa < northDakota,power,0.6100000002352698,capaExc
40th < 2045,usa < montana,usa < northDakota,power,0.6100000002926446,capaExc
40th < 2050,usa < montana,usa < northDakota,power,0.6100000003500193,capaExc
10th < 2015,usa < montana,usa < wyoming,power,1.4600000000103874,capaExc
10th < 2020,usa < montana,usa < wyoming,power,1.460000000020775,capaExc
20th < 2025,usa < montana,usa < wyoming,power,1.4600000000431095,capaExc
20th < 2030,usa < montana,usa < wyoming,power,1.4600000000654443,capaExc
30th < 2035,usa < montana,usa < wyoming,power,1.460000000089389,capaExc
30th < 2040,usa < montana,usa < wyoming,power,1.4600000001133335,capaExc
40th < 2045,usa < montana,usa < wyoming,power,1.4600000001627453,capaExc
40th < 2050,usa < montana,usa < wyoming,power,1.4600000002121571,capaExc
10th < 2015,usa < nebraska,usa < southDakota,power,1.0500000000193848,capaExc
10th < 2020,usa < nebraska,usa < southDakota,power,1.0500000000387697,capaExc
20th < 2025,usa < nebraska,usa < southDakota,power,1.0500000000592473,capaExc
20th < 2030,usa < nebraska,usa < southDakota,power,1.050000000079725,capaExc
30th < 2035,usa < nebraska,usa < southDakota,power,1.050000000113994,capaExc
30th < 2040,usa < nebraska,usa < southDakota,power,1.050000000148263,capaExc
40th < 2045,usa < nebraska,usa < southDakota,power,1.0500000003338332,capaExc
40th < 2050,usa < nebraska,usa < southDakota,power,1.0500000005194035,capaExc
10th < 2015,usa < nebraska,usa < wyoming,power,0.35000000004684395,capaExc
10th < 2020,usa < nebraska,usa < wyoming,power,0.35000000009368787,capaExc
20th < 2025,usa < nebraska,usa < wyoming,power,0.35000000012381494,capaExc
20th < 2030,usa < nebraska,usa < wyoming,power,0.350000000153942,capaExc
30th < 2035,usa < nebraska,usa < wyoming,power,0.35000000041081725,capaExc
30th < 2040,usa < nebraska,usa < wyoming,power,0.35000000066769243,capaExc
40th < 2045,usa < nebraska,usa < wyoming,power,0.35000000143558174,capaExc
40th < 2050,usa < nebraska,usa < wyoming,power,0.350000002203471,capaExc
10th < 2015,usa < nevada,usa < oregon,power,1.996324405708222e-9,capaExc
10th < 2020,usa < nevada,usa < oregon,power,3.992648811416444e-9,capaExc
20th < 2025,usa < nevada,usa < oregon,power,4.2351335966597e-9,capaExc
20th < 2030,usa < nevada,usa < oregon,power,4.4776183819029885e-9,capaExc
30th < 2035,usa < nevada,usa < oregon,power,5.182677601937208e-9,capaExc
30th < 2040,usa < nevada,usa < oregon,power,5.887736821971494e-9,capaExc
40th < 2045,usa < nevada,usa < oregon,power,6.339201983289846e-9,capaExc
40th < 2050,usa < nevada,usa < oregon,power,6.790667144608066e-9,capaExc
10th < 2015,usa < nevada,usa < utah,power,0.4700000000114523,capaExc
10th < 2020,usa < nevada,usa < utah,power,0.47000000002290465,capaExc
20th < 2025,usa < nevada,usa < utah,power,0.4700000000506966,capaExc
20th < 2030,usa < nevada,usa < utah,power,0.4700000000784885,capaExc
30th < 2035,usa < nevada,usa < utah,power,0.4700000001099157,capaExc
30th < 2040,usa < nevada,usa < utah,power,0.4700000001413429,capaExc
40th < 2045,usa < nevada,usa < utah,power,0.47000000019711247,capaExc
40th < 2050,usa < nevada,usa < utah,power,0.4700000002528821,capaExc
10th < 2015,usa < newHampshire,usa < vermont,power,1.8000000000097462,capaExc
10th < 2020,usa < newHampshire,usa < vermont,power,1.8000000000194922,capaExc
20th < 2025,usa < newHampshire,usa < vermont,power,1.8000000000422762,capaExc
20th < 2030,usa < newHampshire,usa < vermont,power,1.8000000000650604,capaExc
30th < 2035,usa < newHampshire,usa < vermont,power,1.8000000000892789,capaExc
30th < 2040,usa < newHampshire,usa < vermont,power,1.8000000001134973,capaExc
40th < 2045,usa < newHampshire,usa < vermont,power,1.8000000001629304,capaExc
40th < 2050,usa < newHampshire,usa < vermont,power,1.8000000002123637,capaExc
10th < 2015,usa < newJersey,usa < newYork,power,1.1500000018019851,capaExc
10th < 2020,usa < newJersey,usa < newYork,power,1.1500000036039704,capaExc
20th < 2025,usa < newJersey,usa < newYork,power,1.1500000036127007,capaExc
20th < 2030,usa < newJersey,usa < newYork,power,1.1500000036214313,capaExc
30th < 2035,usa < newJersey,usa < newYork,power,1.150000003642693,capaExc
30th < 2040,usa < newJersey,usa < newYork,power,1.1500000036639548,capaExc
40th < 2045,usa < newJersey,usa < newYork,power,1.1500000038888045,capaExc
40th < 2050,usa < newJersey,usa < newYork,power,1.1500000041136542,capaExc
10th < 2015,usa < newJersey,usa < pennsylvania,power,8.380000000010233,capaExc
10th < 2020,usa < newJersey,usa < pennsylvania,power,8.380000000020464,capaExc
20th < 2025,usa < newJersey,usa < pennsylvania,power,8.38000000004518,capaExc
20th < 2030,usa < newJersey,usa < pennsylvania,power,8.380000000069897,capaExc
30th < 2035,usa < newJersey,usa < pennsylvania,power,8.380000000101825,capaExc
30th < 2040,usa < newJersey,usa < pennsylvania,power,8.380000000133753,capaExc
40th < 2045,usa < newJersey,usa < pennsylvania,power,9.54020409936972,capaExc
40th < 2050,usa < newJersey,usa < pennsylvania,power,10.70040819860563,capaExc
10th < 2015,usa < newMexico,usa < texas,power,12.326271790633557,capaExc
10th < 2020,usa < newMexico,usa < texas,power,21.502543581267112,capaExc
20th < 2025,usa < newMexico,usa < texas,power,21.502543581308746,capaExc
20th < 2030,usa < newMexico,usa < texas,power,21.5025435813211,capaExc
30th < 2035,usa < newMexico,usa < texas,power,21.502543581396782,capaExc
30th < 2040,usa < newMexico,usa < texas,power,21.50254358149286,capaExc
40th < 2045,usa < newMexico,usa < texas,power,21.502543582070313,capaExc
40th < 2050,usa < newMexico,usa < texas,power,21.502543582654035,capaExc
10th < 2015,usa < newMexico,usa < utah,power,2.3340605008402684,capaExc
10th < 2020,usa < newMexico,usa < utah,power,4.368121001680537,capaExc
20th < 2025,usa < newMexico,usa < utah,power,4.3681210017182766,capaExc
20th < 2030,usa < newMexico,usa < utah,power,4.368121001755902,capaExc
30th < 2035,usa < newMexico,usa < utah,power,4.812953162817009,capaExc
30th < 2040,usa < newMexico,usa < utah,power,5.25778532387731,capaExc
40th < 2045,usa < newMexico,usa < utah,power,5.257785324159652,capaExc
40th < 2050,usa < newMexico,usa < utah,power,5.257785324440246,capaExc
10th < 2015,usa < newYork,usa < pennsylvania,power,2.1109162263364327,capaExc
10th < 2020,usa < newYork,usa < pennsylvania,power,3.3718324526728654,capaExc
20th < 2025,usa < newYork,usa < pennsylvania,power,3.371832452681668,capaExc
20th < 2030,usa < newYork,usa < pennsylvania,power,3.3718324526904735,capaExc
30th < 2035,usa < newYork,usa < pennsylvania,power,3.3718324527126344,capaExc
30th < 2040,usa < newYork,usa < pennsylvania,power,3.3718324527347945,capaExc
40th < 2045,usa < newYork,usa < pennsylvania,power,4.689553356180616,capaExc
40th < 2050,usa < newYork,usa < pennsylvania,power,6.007274259626718,capaExc
10th < 2015,usa < newYork,usa < vermont,power,0.24000000000987204,capaExc
10th < 2020,usa < newYork,usa < vermont,power,0.24000000001974406,capaExc
20th < 2025,usa < newYork,usa < vermont,power,0.24000000004259794,capaExc
20th < 2030,usa < newYork,usa < vermont,power,0.24000000006545183,capaExc
30th < 2035,usa < newYork,usa < vermont,power,0.24000000008986036,capaExc
30th < 2040,usa < newYork,usa < vermont,power,0.24000000011426886,capaExc
40th < 2045,usa < newYork,usa < vermont,power,0.2400000001640107,capaExc
40th < 2050,usa < newYork,usa < vermont,power,0.24000000021375256,capaExc
10th < 2015,usa < northCarolina,usa < southCarolina,power,8.680000000009999,capaExc
10th < 2020,usa < northCarolina,usa < southCarolina,power,8.680000000019998,capaExc
20th < 2025,usa < northCarolina,usa < southCarolina,power,8.680000000041906,capaExc
20th < 2030,usa < northCarolina,usa < southCarolina,power,8.680000000063815,capaExc
30th < 2035,usa < northCarolina,usa < southCarolina,power,8.680000000087384,capaExc
30th < 2040,usa < northCarolina,usa < southCarolina,power,8.680000000110953,capaExc
40th < 2045,usa < northCarolina,usa < southCarolina,power,8.680000000160545,capaExc
40th < 2050,usa < northCarolina,usa < southCarolina,power,8.680000000210137,capaExc
10th < 2015,usa < northCarolina,usa < tennessee,power,3.600000000010383,capaExc
10th < 2020,usa < northCarolina,usa < tennessee,power,3.6000000000207657,capaExc
20th < 2025,usa < northCarolina,usa < tennessee,power,3.6000000000510273,capaExc
20th < 2030,usa < northCarolina,usa < tennessee,power,3.6000000000812884,capaExc
30th < 2035,usa < northCarolina,usa < tennessee,power,3.600000000138289,capaExc
30th < 2040,usa < northCarolina,usa < tennessee,power,3.6000000001952897,capaExc
40th < 2045,usa < northCarolina,usa < tennessee,power,9.27329311541736,capaExc
40th < 2050,usa < northCarolina,usa < tennessee,power,14.94658623063945,capaExc
10th < 2015,usa < northCarolina,usa < virginia,power,6.437097256058829,capaExc
10th < 2020,usa < northCarolina,usa < virginia,power,7.624194512117658,capaExc
20th < 2025,usa < northCarolina,usa < virginia,power,7.624194512126202,capaExc
20th < 2030,usa < northCarolina,usa < virginia,power,7.624194512134641,capaExc
30th < 2035,usa < northCarolina,usa < virginia,power,7.624194512154851,capaExc
30th < 2040,usa < northCarolina,usa < virginia,power,7.6241945121749755,capaExc
40th < 2045,usa < northCarolina,usa < virginia,power,7.624194512241158,capaExc
40th < 2050,usa < northCarolina,usa < virginia,power,7.624194512307234,capaExc
10th < 2015,usa < northDakota,usa < southDakota,power,2.260000000009997,capaExc
10th < 2020,usa < northDakota,usa < southDakota,power,2.260000000019994,capaExc
20th < 2025,usa < northDakota,usa < southDakota,power,2.2600000000425413,capaExc
20th < 2030,usa < northDakota,usa < southDakota,power,2.2600000000650886,capaExc
30th < 2035,usa < northDakota,usa < southDakota,power,2.2600000000894824,capaExc
30th < 2040,usa < northDakota,usa < southDakota,power,2.2600000001138767,capaExc
40th < 2045,usa < northDakota,usa < southDakota,power,2.2600000001621865,capaExc
40th < 2050,usa < northDakota,usa < southDakota,power,2.2600000002104963,capaExc
10th < 2015,usa < ohio,usa < pennsylvania,power,5.750000000077195,capaExc
10th < 2020,usa < ohio,usa < pennsylvania,power,5.75000000015439,capaExc
20th < 2025,usa < ohio,usa < pennsylvania,power,5.750000000165961,capaExc
20th < 2030,usa < ohio,usa < pennsylvania,power,5.750000000177528,capaExc
30th < 2035,usa < ohio,usa < pennsylvania,power,5.750000000202954,capaExc
30th < 2040,usa < ohio,usa < pennsylvania,power,5.75000000022838,capaExc
40th < 2045,usa < ohio,usa < pennsylvania,power,5.7500000003486615,capaExc
40th < 2050,usa < ohio,usa < pennsylvania,power,5.750000000468943,capaExc
10th < 2015,usa < ohio,usa < westVirginia,power,6.308249303516891,capaExc
10th < 2020,usa < ohio,usa < westVirginia,power,8.036498607033781,capaExc
20th < 2025,usa < ohio,usa < westVirginia,power,8.036498607042763,capaExc
20th < 2030,usa < ohio,usa < westVirginia,power,8.036498607051243,capaExc
30th < 2035,usa < ohio,usa < westVirginia,power,8.036498607071582,capaExc
30th < 2040,usa < ohio,usa < westVirginia,power,8.036498607091897,capaExc
40th < 2045,usa < ohio,usa < westVirginia,power,8.036498607405697,capaExc
40th < 2050,usa < ohio,usa < westVirginia,power,8.036498607720763,capaExc
10th < 2015,usa < oklahoma,usa < texas,power,4.180000000021511,capaExc
10th < 2020,usa < oklahoma,usa < texas,power,4.180000000043024,capaExc
20th < 2025,usa < oklahoma,usa < texas,power,4.180000000063602,capaExc
20th < 2030,usa < oklahoma,usa < texas,power,4.18000000008418,capaExc
30th < 2035,usa < oklahoma,usa < texas,power,4.18000000010765,capaExc
30th < 2040,usa < oklahoma,usa < texas,power,4.180000000131119,capaExc
40th < 2045,usa < oklahoma,usa < texas,power,4.180000000183885,capaExc
40th < 2050,usa < oklahoma,usa < texas,power,4.180000000236651,capaExc
10th < 2015,usa < oregon,usa < washington,power,16.201390398531842,capaExc
10th < 2020,usa < oregon,usa < washington,power,16.242780797063688,capaExc
20th < 2025,usa < oregon,usa < washington,power,16.24278079707944,capaExc
20th < 2030,usa < oregon,usa < washington,power,16.242780797095193,capaExc
30th < 2035,usa < oregon,usa < washington,power,16.242780797145848,capaExc
30th < 2040,usa < oregon,usa < washington,power,16.242780797196502,capaExc
40th < 2045,usa < oregon,usa < washington,power,16.24278079731703,capaExc
40th < 2050,usa < oregon,usa < washington,power,16.24278079743756,capaExc
10th < 2015,usa < pennsylvania,usa < westVirginia,power,2.4900000000208893,capaExc
10th < 2020,usa < pennsylvania,usa < westVirginia,power,2.4900000000417783,capaExc
20th < 2025,usa < pennsylvania,usa < westVirginia,power,2.490000000061462,capaExc
20th < 2030,usa < pennsylvania,usa < westVirginia,power,2.490000000081146,capaExc
30th < 2035,usa < pennsylvania,usa < westVirginia,power,2.4900000001122744,capaExc
30th < 2040,usa < pennsylvania,usa < westVirginia,power,2.490000000143403,capaExc
40th < 2045,usa < pennsylvania,usa < westVirginia,power,4.731298891244666,capaExc
40th < 2050,usa < pennsylvania,usa < westVirginia,power,6.972597782345982,capaExc
10th < 2015,usa < southDakota,usa < wyoming,power,2.490000000014307,capaExc
